t,new_infections,symp_prob,trace_prob,trace_time,rep
41,1,0.7000000000000001,0.7000000000000001,1,0
42,0,0.7000000000000001,0.7000000000000001,1,0
43,0,0.7000000000000001,0.7000000000000001,1,0
44,1,0.7000000000000001,0.7000000000000001,1,0
45,0,0.7000000000000001,0.7000000000000001,1,0
46,0,0.7000000000000001,0.7000000000000001,1,0
47,0,0.7000000000000001,0.7000000000000001,1,0
48,0,0.7000000000000001,0.7000000000000001,1,0
49,0,0.7000000000000001,0.7000000000000001,1,0
50,0,0.7000000000000001,0.7000000000000001,1,0
51,0,0.7000000000000001,0.7000000000000001,1,0
52,0,0.7000000000000001,0.7000000000000001,1,0
53,0,0.7000000000000001,0.7000000000000001,1,0
54,0,0.7000000000000001,0.7000000000000001,1,0
55,0,0.7000000000000001,0.7000000000000001,1,0
56,0,0.7000000000000001,0.7000000000000001,1,0
57,0,0.7000000000000001,0.7000000000000001,1,0
58,0,0.7000000000000001,0.7000000000000001,1,0
59,0,0.7000000000000001,0.7000000000000001,1,0
60,0,0.7000000000000001,0.7000000000000001,1,0
61,0,0.7000000000000001,0.7000000000000001,1,0
62,0,0.7000000000000001,0.7000000000000001,1,0
63,0,0.7000000000000001,0.7000000000000001,1,0
64,0,0.7000000000000001,0.7000000000000001,1,0
65,0,0.7000000000000001,0.7000000000000001,1,0
66,0,0.7000000000000001,0.7000000000000001,1,0
67,0,0.7000000000000001,0.7000000000000001,1,0
68,0,0.7000000000000001,0.7000000000000001,1,0
69,0,0.7000000000000001,0.7000000000000001,1,0
70,0,0.7000000000000001,0.7000000000000001,1,0
0,0,0.7000000000000001,0.7000000000000001,1,1
1,0,0.7000000000000001,0.7000000000000001,1,1
2,0,0.7000000000000001,0.7000000000000001,1,1
3,3,0.7000000000000001,0.7000000000000001,1,1
4,1,0.7000000000000001,0.7000000000000001,1,1
5,2,0.7000000000000001,0.7000000000000001,1,1
6,2,0.7000000000000001,0.7000000000000001,1,1
7,2,0.7000000000000001,0.7000000000000001,1,1
8,2,0.7000000000000001,0.7000000000000001,1,1
9,0,0.7000000000000001,0.7000000000000001,1,1
10,2,0.7000000000000001,0.7000000000000001,1,1
11,3,0.7000000000000001,0.7000000000000001,1,1
12,0,0.7000000000000001,0.7000000000000001,1,1
13,2,0.7000000000000001,0.7000000000000001,1,1
14,3,0.7000000000000001,0.7000000000000001,1,1
15,0,0.7000000000000001,0.7000000000000001,1,1
16,2,0.7000000000000001,0.7000000000000001,1,1
17,1,0.7000000000000001,0.7000000000000001,1,1
18,3,0.7000000000000001,0.7000000000000001,1,1
19,1,0.7000000000000001,0.7000000000000001,1,1
20,1,0.7000000000000001,0.7000000000000001,1,1
21,3,0.7000000000000001,0.7000000000000001,1,1
22,2,0.7000000000000001,0.7000000000000001,1,1
23,1,0.7000000000000001,0.7000000000000001,1,1
24,1,0.7000000000000001,0.7000000000000001,1,1
25,0,0.7000000000000001,0.7000000000000001,1,1
26,0,0.7000000000000001,0.7000000000000001,1,1
27,0,0.7000000000000001,0.7000000000000001,1,1
28,1,0.7000000000000001,0.7000000000000001,1,1
29,1,0.7000000000000001,0.7000000000000001,1,1
30,0,0.7000000000000001,0.7000000000000001,1,1
31,0,0.7000000000000001,0.7000000000000001,1,1
32,0,0.7000000000000001,0.7000000000000001,1,1
33,0,0.7000000000000001,0.7000000000000001,1,1
34,2,0.7000000000000001,0.7000000000000001,1,1
35,1,0.7000000000000001,0.7000000000000001,1,1
36,0,0.7000000000000001,0.7000000000000001,1,1
37,0,0.7000000000000001,0.7000000000000001,1,1
38,0,0.7000000000000001,0.7000000000000001,1,1
39,0,0.7000000000000001,0.7000000000000001,1,1
40,0,0.7000000000000001,0.7000000000000001,1,1
41,1,0.7000000000000001,0.7000000000000001,1,1
42,0,0.7000000000000001,0.7000000000000001,1,1
43,0,0.7000000000000001,0.7000000000000001,1,1
44,1,0.7000000000000001,0.7000000000000001,1,1
45,0,0.7000000000000001,0.7000000000000001,1,1
46,0,0.7000000000000001,0.7000000000000001,1,1
47,0,0.7000000000000001,0.7000000000000001,1,1
48,0,0.7000000000000001,0.7000000000000001,1,1
49,0,0.7000000000000001,0.7000000000000001,1,1
50,0,0.7000000000000001,0.7000000000000001,1,1
51,0,0.7000000000000001,0.7000000000000001,1,1
52,0,0.7000000000000001,0.7000000000000001,1,1
53,0,0.7000000000000001,0.7000000000000001,1,1
54,0,0.7000000000000001,0.7000000000000001,1,1
55,0,0.7000000000000001,0.7000000000000001,1,1
56,0,0.7000000000000001,0.7000000000000001,1,1
57,0,0.7000000000000001,0.7000000000000001,1,1
58,0,0.7000000000000001,0.7000000000000001,1,1
59,0,0.7000000000000001,0.7000000000000001,1,1
60,0,0.7000000000000001,0.7000000000000001,1,1
61,0,0.7000000000000001,0.7000000000000001,1,1
62,0,0.7000000000000001,0.7000000000000001,1,1
63,0,0.7000000000000001,0.7000000000000001,1,1
64,0,0.7000000000000001,0.7000000000000001,1,1
65,0,0.7000000000000001,0.7000000000000001,1,1
66,0,0.7000000000000001,0.7000000000000001,1,1
67,0,0.7000000000000001,0.7000000000000001,1,1
68,0,0.7000000000000001,0.7000000000000001,1,1
69,0,0.7000000000000001,0.7000000000000001,1,1
70,0,0.7000000000000001,0.7000000000000001,1,1
0,0,0.7000000000000001,0.7000000000000001,1,2
1,0,0.7000000000000001,0.7000000000000001,1,2
2,0,0.7000000000000001,0.7000000000000001,1,2
3,3,0.7000000000000001,0.7000000000000001,1,2
4,1,0.7000000000000001,0.7000000000000001,1,2
5,2,0.7000000000000001,0.7000000000000001,1,2
6,2,0.7000000000000001,0.7000000000000001,1,2
7,2,0.7000000000000001,0.7000000000000001,1,2
8,2,0.7000000000000001,0.7000000000000001,1,2
9,0,0.7000000000000001,0.7000000000000001,1,2
10,2,0.7000000000000001,0.7000000000000001,1,2
11,3,0.7000000000000001,0.7000000000000001,1,2
12,0,0.7000000000000001,0.7000000000000001,1,2
13,2,0.7000000000000001,0.7000000000000001,1,2
14,3,0.7000000000000001,0.7000000000000001,1,2
15,0,0.7000000000000001,0.7000000000000001,1,2
16,2,0.7000000000000001,0.7000000000000001,1,2
17,1,0.7000000000000001,0.7000000000000001,1,2
18,3,0.7000000000000001,0.7000000000000001,1,2
19,1,0.7000000000000001,0.7000000000000001,1,2
20,1,0.7000000000000001,0.7000000000000001,1,2
21,3,0.7000000000000001,0.7000000000000001,1,2
22,2,0.7000000000000001,0.7000000000000001,1,2
23,1,0.7000000000000001,0.7000000000000001,1,2
24,1,0.7000000000000001,0.7000000000000001,1,2
25,0,0.7000000000000001,0.7000000000000001,1,2
26,0,0.7000000000000001,0.7000000000000001,1,2
27,0,0.7000000000000001,0.7000000000000001,1,2
28,1,0.7000000000000001,0.7000000000000001,1,2
29,1,0.7000000000000001,0.7000000000000001,1,2
30,0,0.7000000000000001,0.7000000000000001,1,2
31,0,0.7000000000000001,0.7000000000000001,1,2
32,0,0.7000000000000001,0.7000000000000001,1,2
33,0,0.7000000000000001,0.7000000000000001,1,2
34,2,0.7000000000000001,0.7000000000000001,1,2
35,1,0.7000000000000001,0.7000000000000001,1,2
36,0,0.7000000000000001,0.7000000000000001,1,2
37,0,0.7000000000000001,0.7000000000000001,1,2
38,0,0.7000000000000001,0.7000000000000001,1,2
39,0,0.7000000000000001,0.7000000000000001,1,2
40,0,0.7000000000000001,0.7000000000000001,1,2
41,1,0.7000000000000001,0.7000000000000001,1,2
42,0,0.7000000000000001,0.7000000000000001,1,2
43,0,0.7000000000000001,0.7000000000000001,1,2
44,1,0.7000000000000001,0.7000000000000001,1,2
45,0,0.7000000000000001,0.7000000000000001,1,2
46,0,0.7000000000000001,0.7000000000000001,1,2
47,0,0.7000000000000001,0.7000000000000001,1,2
48,0,0.7000000000000001,0.7000000000000001,1,2
49,0,0.7000000000000001,0.7000000000000001,1,2
50,0,0.7000000000000001,0.7000000000000001,1,2
51,0,0.7000000000000001,0.7000000000000001,1,2
52,0,0.7000000000000001,0.7000000000000001,1,2
53,0,0.7000000000000001,0.7000000000000001,1,2
54,0,0.7000000000000001,0.7000000000000001,1,2
55,0,0.7000000000000001,0.7000000000000001,1,2
56,0,0.7000000000000001,0.7000000000000001,1,2
57,0,0.7000000000000001,0.7000000000000001,1,2
58,0,0.7000000000000001,0.7000000000000001,1,2
59,0,0.7000000000000001,0.7000000000000001,1,2
60,0,0.7000000000000001,0.7000000000000001,1,2
61,0,0.7000000000000001,0.7000000000000001,1,2
62,0,0.7000000000000001,0.7000000000000001,1,2
63,0,0.7000000000000001,0.7000000000000001,1,2
64,0,0.7000000000000001,0.7000000000000001,1,2
65,0,0.7000000000000001,0.7000000000000001,1,2
66,0,0.7000000000000001,0.7000000000000001,1,2
67,0,0.7000000000000001,0.7000000000000001,1,2
68,0,0.7000000000000001,0.7000000000000001,1,2
69,0,0.7000000000000001,0.7000000000000001,1,2
70,0,0.7000000000000001,0.7000000000000001,1,2
0,0,0.7000000000000001,0.7000000000000001,1,3
1,0,0.7000000000000001,0.7000000000000001,1,3
2,0,0.7000000000000001,0.7000000000000001,1,3
3,3,0.7000000000000001,0.7000000000000001,1,3
4,1,0.7000000000000001,0.7000000000000001,1,3
5,2,0.7000000000000001,0.7000000000000001,1,3
6,2,0.7000000000000001,0.7000000000000001,1,3
7,2,0.7000000000000001,0.7000000000000001,1,3
8,2,0.7000000000000001,0.7000000000000001,1,3
9,0,0.7000000000000001,0.7000000000000001,1,3
10,2,0.7000000000000001,0.7000000000000001,1,3
11,3,0.7000000000000001,0.7000000000000001,1,3
12,0,0.7000000000000001,0.7000000000000001,1,3
13,2,0.7000000000000001,0.7000000000000001,1,3
14,3,0.7000000000000001,0.7000000000000001,1,3
15,0,0.7000000000000001,0.7000000000000001,1,3
16,2,0.7000000000000001,0.7000000000000001,1,3
17,1,0.7000000000000001,0.7000000000000001,1,3
18,3,0.7000000000000001,0.7000000000000001,1,3
19,1,0.7000000000000001,0.7000000000000001,1,3
20,1,0.7000000000000001,0.7000000000000001,1,3
21,3,0.7000000000000001,0.7000000000000001,1,3
22,2,0.7000000000000001,0.7000000000000001,1,3
23,1,0.7000000000000001,0.7000000000000001,1,3
24,1,0.7000000000000001,0.7000000000000001,1,3
25,0,0.7000000000000001,0.7000000000000001,1,3
26,0,0.7000000000000001,0.7000000000000001,1,3
27,0,0.7000000000000001,0.7000000000000001,1,3
28,1,0.7000000000000001,0.7000000000000001,1,3
29,1,0.7000000000000001,0.7000000000000001,1,3
30,0,0.7000000000000001,0.7000000000000001,1,3
31,0,0.7000000000000001,0.7000000000000001,1,3
32,0,0.7000000000000001,0.7000000000000001,1,3
33,0,0.7000000000000001,0.7000000000000001,1,3
34,2,0.7000000000000001,0.7000000000000001,1,3
35,1,0.7000000000000001,0.7000000000000001,1,3
36,0,0.7000000000000001,0.7000000000000001,1,3
37,0,0.7000000000000001,0.7000000000000001,1,3
38,0,0.7000000000000001,0.7000000000000001,1,3
39,0,0.7000000000000001,0.7000000000000001,1,3
40,0,0.7000000000000001,0.7000000000000001,1,3
41,1,0.7000000000000001,0.7000000000000001,1,3
42,0,0.7000000000000001,0.7000000000000001,1,3
43,0,0.7000000000000001,0.7000000000000001,1,3
44,1,0.7000000000000001,0.7000000000000001,1,3
45,0,0.7000000000000001,0.7000000000000001,1,3
46,0,0.7000000000000001,0.7000000000000001,1,3
47,0,0.7000000000000001,0.7000000000000001,1,3
48,0,0.7000000000000001,0.7000000000000001,1,3
49,0,0.7000000000000001,0.7000000000000001,1,3
50,0,0.7000000000000001,0.7000000000000001,1,3
51,0,0.7000000000000001,0.7000000000000001,1,3
52,0,0.7000000000000001,0.7000000000000001,1,3
53,0,0.7000000000000001,0.7000000000000001,1,3
54,0,0.7000000000000001,0.7000000000000001,1,3
55,0,0.7000000000000001,0.7000000000000001,1,3
56,0,0.7000000000000001,0.7000000000000001,1,3
57,0,0.7000000000000001,0.7000000000000001,1,3
58,0,0.7000000000000001,0.7000000000000001,1,3
59,0,0.7000000000000001,0.7000000000000001,1,3
60,0,0.7000000000000001,0.7000000000000001,1,3
61,0,0.7000000000000001,0.7000000000000001,1,3
62,0,0.7000000000000001,0.7000000000000001,1,3
63,0,0.7000000000000001,0.7000000000000001,1,3
64,0,0.7000000000000001,0.7000000000000001,1,3
65,0,0.7000000000000001,0.7000000000000001,1,3
66,0,0.7000000000000001,0.7000000000000001,1,3
67,0,0.7000000000000001,0.7000000000000001,1,3
68,0,0.7000000000000001,0.7000000000000001,1,3
69,0,0.7000000000000001,0.7000000000000001,1,3
70,0,0.7000000000000001,0.7000000000000001,1,3
0,0,0.7000000000000001,0.7000000000000001,1,4
1,0,0.7000000000000001,0.7000000000000001,1,4
2,0,0.7000000000000001,0.7000000000000001,1,4
3,3,0.7000000000000001,0.7000000000000001,1,4
4,1,0.7000000000000001,0.7000000000000001,1,4
5,2,0.7000000000000001,0.7000000000000001,1,4
6,2,0.7000000000000001,0.7000000000000001,1,4
7,2,0.7000000000000001,0.7000000000000001,1,4
8,2,0.7000000000000001,0.7000000000000001,1,4
9,0,0.7000000000000001,0.7000000000000001,1,4
10,2,0.7000000000000001,0.7000000000000001,1,4
11,3,0.7000000000000001,0.7000000000000001,1,4
12,0,0.7000000000000001,0.7000000000000001,1,4
13,2,0.7000000000000001,0.7000000000000001,1,4
14,3,0.7000000000000001,0.7000000000000001,1,4
15,0,0.7000000000000001,0.7000000000000001,1,4
16,2,0.7000000000000001,0.7000000000000001,1,4
17,1,0.7000000000000001,0.7000000000000001,1,4
18,3,0.7000000000000001,0.7000000000000001,1,4
19,1,0.7000000000000001,0.7000000000000001,1,4
20,1,0.7000000000000001,0.7000000000000001,1,4
21,3,0.7000000000000001,0.7000000000000001,1,4
22,2,0.7000000000000001,0.7000000000000001,1,4
23,1,0.7000000000000001,0.7000000000000001,1,4
24,1,0.7000000000000001,0.7000000000000001,1,4
25,0,0.7000000000000001,0.7000000000000001,1,4
26,0,0.7000000000000001,0.7000000000000001,1,4
27,0,0.7000000000000001,0.7000000000000001,1,4
28,1,0.7000000000000001,0.7000000000000001,1,4
29,1,0.7000000000000001,0.7000000000000001,1,4
30,0,0.7000000000000001,0.7000000000000001,1,4
31,0,0.7000000000000001,0.7000000000000001,1,4
32,0,0.7000000000000001,0.7000000000000001,1,4
33,0,0.7000000000000001,0.7000000000000001,1,4
34,2,0.7000000000000001,0.7000000000000001,1,4
35,1,0.7000000000000001,0.7000000000000001,1,4
36,0,0.7000000000000001,0.7000000000000001,1,4
37,0,0.7000000000000001,0.7000000000000001,1,4
38,0,0.7000000000000001,0.7000000000000001,1,4
39,0,0.7000000000000001,0.7000000000000001,1,4
40,0,0.7000000000000001,0.7000000000000001,1,4
41,1,0.7000000000000001,0.7000000000000001,1,4
42,0,0.7000000000000001,0.7000000000000001,1,4
43,0,0.7000000000000001,0.7000000000000001,1,4
44,1,0.7000000000000001,0.7000000000000001,1,4
45,0,0.7000000000000001,0.7000000000000001,1,4
46,0,0.7000000000000001,0.7000000000000001,1,4
47,0,0.7000000000000001,0.7000000000000001,1,4
48,0,0.7000000000000001,0.7000000000000001,1,4
49,0,0.7000000000000001,0.7000000000000001,1,4
50,0,0.7000000000000001,0.7000000000000001,1,4
51,0,0.7000000000000001,0.7000000000000001,1,4
52,0,0.7000000000000001,0.7000000000000001,1,4
53,0,0.7000000000000001,0.7000000000000001,1,4
54,0,0.7000000000000001,0.7000000000000001,1,4
55,0,0.7000000000000001,0.7000000000000001,1,4
56,0,0.7000000000000001,0.7000000000000001,1,4
57,0,0.7000000000000001,0.7000000000000001,1,4
58,0,0.7000000000000001,0.7000000000000001,1,4
59,0,0.7000000000000001,0.7000000000000001,1,4
60,0,0.7000000000000001,0.7000000000000001,1,4
61,0,0.7000000000000001,0.7000000000000001,1,4
62,0,0.7000000000000001,0.7000000000000001,1,4
63,0,0.7000000000000001,0.7000000000000001,1,4
64,0,0.7000000000000001,0.7000000000000001,1,4
65,0,0.7000000000000001,0.7000000000000001,1,4
66,0,0.7000000000000001,0.7000000000000001,1,4
67,0,0.7000000000000001,0.7000000000000001,1,4
68,0,0.7000000000000001,0.7000000000000001,1,4
69,0,0.7000000000000001,0.7000000000000001,1,4
70,0,0.7000000000000001,0.7000000000000001,1,4
0,0,0.7000000000000001,0.7000000000000001,3,0
1,0,0.7000000000000001,0.7000000000000001,3,0
2,0,0.7000000000000001,0.7000000000000001,3,0
3,3,0.7000000000000001,0.7000000000000001,3,0
4,1,0.7000000000000001,0.7000000000000001,3,0
5,2,0.7000000000000001,0.7000000000000001,3,0
6,2,0.7000000000000001,0.7000000000000001,3,0
7,2,0.7000000000000001,0.7000000000000001,3,0
8,2,0.7000000000000001,0.7000000000000001,3,0
9,0,0.7000000000000001,0.7000000000000001,3,0
10,2,0.7000000000000001,0.7000000000000001,3,0
11,3,0.7000000000000001,0.7000000000000001,3,0
12,0,0.7000000000000001,0.7000000000000001,3,0
13,2,0.7000000000000001,0.7000000000000001,3,0
14,3,0.7000000000000001,0.7000000000000001,3,0
15,0,0.7000000000000001,0.7000000000000001,3,0
16,2,0.7000000000000001,0.7000000000000001,3,0
17,1,0.7000000000000001,0.7000000000000001,3,0
18,4,0.7000000000000001,0.7000000000000001,3,0
19,3,0.7000000000000001,0.7000000000000001,3,0
20,1,0.7000000000000001,0.7000000000000001,3,0
21,1,0.7000000000000001,0.7000000000000001,3,0
22,0,0.7000000000000001,0.7000000000000001,3,0
23,0,0.7000000000000001,0.7000000000000001,3,0
24,2,0.7000000000000001,0.7000000000000001,3,0
25,2,0.7000000000000001,0.7000000000000001,3,0
26,0,0.7000000000000001,0.7000000000000001,3,0
27,1,0.7000000000000001,0.7000000000000001,3,0
28,1,0.7000000000000001,0.7000000000000001,3,0
29,3,0.7000000000000001,0.7000000000000001,3,0
30,1,0.7000000000000001,0.7000000000000001,3,0
31,1,0.7000000000000001,0.7000000000000001,3,0
32,2,0.7000000000000001,0.7000000000000001,3,0
33,1,0.7000000000000001,0.7000000000000001,3,0
34,0,0.7000000000000001,0.7000000000000001,3,0
35,0,0.7000000000000001,0.7000000000000001,3,0
36,0,0.7000000000000001,0.7000000000000001,3,0
37,0,0.7000000000000001,0.7000000000000001,3,0
38,2,0.7000000000000001,0.7000000000000001,3,0
39,3,0.7000000000000001,0.7000000000000001,3,0
40,0,0.7000000000000001,0.7000000000000001,3,0
41,2,0.7000000000000001,0.7000000000000001,3,0
42,1,0.7000000000000001,0.7000000000000001,3,0
43,0,0.7000000000000001,0.7000000000000001,3,0
44,0,0.7000000000000001,0.7000000000000001,3,0
45,4,0.7000000000000001,0.7000000000000001,3,0
46,1,0.7000000000000001,0.7000000000000001,3,0
47,2,0.7000000000000001,0.7000000000000001,3,0
48,1,0.7000000000000001,0.7000000000000001,3,0
49,1,0.7000000000000001,0.7000000000000001,3,0
50,1,0.7000000000000001,0.7000000000000001,3,0
51,0,0.7000000000000001,0.7000000000000001,3,0
52,1,0.7000000000000001,0.7000000000000001,3,0
53,2,0.7000000000000001,0.7000000000000001,3,0
54,1,0.7000000000000001,0.7000000000000001,3,0
55,0,0.7000000000000001,0.7000000000000001,3,0
56,0,0.7000000000000001,0.7000000000000001,3,0
57,0,0.7000000000000001,0.7000000000000001,3,0
58,0,0.7000000000000001,0.7000000000000001,3,0
59,9,0.7000000000000001,0.7000000000000001,3,0
60,4,0.7000000000000001,0.7000000000000001,3,0
61,0,0.7000000000000001,0.7000000000000001,3,0
62,1,0.7000000000000001,0.7000000000000001,3,0
63,2,0.7000000000000001,0.7000000000000001,3,0
64,6,0.7000000000000001,0.7000000000000001,3,0
65,5,0.7000000000000001,0.7000000000000001,3,0
66,4,0.7000000000000001,0.7000000000000001,3,0
67,3,0.7000000000000001,0.7000000000000001,3,0
68,3,0.7000000000000001,0.7000000000000001,3,0
69,5,0.7000000000000001,0.7000000000000001,3,0
70,4,0.7000000000000001,0.7000000000000001,3,0
0,0,0.7000000000000001,0.7000000000000001,3,1
1,0,0.7000000000000001,0.7000000000000001,3,1
2,0,0.7000000000000001,0.7000000000000001,3,1
3,3,0.7000000000000001,0.7000000000000001,3,1
4,1,0.7000000000000001,0.7000000000000001,3,1
5,2,0.7000000000000001,0.7000000000000001,3,1
6,2,0.7000000000000001,0.7000000000000001,3,1
7,2,0.7000000000000001,0.7000000000000001,3,1
8,2,0.7000000000000001,0.7000000000000001,3,1
9,0,0.7000000000000001,0.7000000000000001,3,1
10,2,0.7000000000000001,0.7000000000000001,3,1
11,3,0.7000000000000001,0.7000000000000001,3,1
12,0,0.7000000000000001,0.7000000000000001,3,1
13,2,0.7000000000000001,0.7000000000000001,3,1
14,3,0.7000000000000001,0.7000000000000001,3,1
15,0,0.7000000000000001,0.7000000000000001,3,1
16,2,0.7000000000000001,0.7000000000000001,3,1
17,1,0.7000000000000001,0.7000000000000001,3,1
18,4,0.7000000000000001,0.7000000000000001,3,1
19,3,0.7000000000000001,0.7000000000000001,3,1
20,1,0.7000000000000001,0.7000000000000001,3,1
21,1,0.7000000000000001,0.7000000000000001,3,1
22,0,0.7000000000000001,0.7000000000000001,3,1
23,0,0.7000000000000001,0.7000000000000001,3,1
24,2,0.7000000000000001,0.7000000000000001,3,1
25,2,0.7000000000000001,0.7000000000000001,3,1
26,0,0.7000000000000001,0.7000000000000001,3,1
27,1,0.7000000000000001,0.7000000000000001,3,1
28,1,0.7000000000000001,0.7000000000000001,3,1
29,3,0.7000000000000001,0.7000000000000001,3,1
30,1,0.7000000000000001,0.7000000000000001,3,1
31,1,0.7000000000000001,0.7000000000000001,3,1
32,2,0.7000000000000001,0.7000000000000001,3,1
33,1,0.7000000000000001,0.7000000000000001,3,1
34,0,0.7000000000000001,0.7000000000000001,3,1
35,0,0.7000000000000001,0.7000000000000001,3,1
36,0,0.7000000000000001,0.7000000000000001,3,1
37,0,0.7000000000000001,0.7000000000000001,3,1
38,2,0.7000000000000001,0.7000000000000001,3,1
39,3,0.7000000000000001,0.7000000000000001,3,1
40,0,0.7000000000000001,0.7000000000000001,3,1
41,2,0.7000000000000001,0.7000000000000001,3,1
42,1,0.7000000000000001,0.7000000000000001,3,1
43,0,0.7000000000000001,0.7000000000000001,3,1
44,0,0.7000000000000001,0.7000000000000001,3,1
45,4,0.7000000000000001,0.7000000000000001,3,1
46,1,0.7000000000000001,0.7000000000000001,3,1
47,2,0.7000000000000001,0.7000000000000001,3,1
48,1,0.7000000000000001,0.7000000000000001,3,1
49,1,0.7000000000000001,0.7000000000000001,3,1
50,1,0.7000000000000001,0.7000000000000001,3,1
51,0,0.7000000000000001,0.7000000000000001,3,1
52,1,0.7000000000000001,0.7000000000000001,3,1
53,2,0.7000000000000001,0.7000000000000001,3,1
54,1,0.7000000000000001,0.7000000000000001,3,1
55,0,0.7000000000000001,0.7000000000000001,3,1
56,0,0.7000000000000001,0.7000000000000001,3,1
57,0,0.7000000000000001,0.7000000000000001,3,1
58,0,0.7000000000000001,0.7000000000000001,3,1
59,9,0.7000000000000001,0.7000000000000001,3,1
60,4,0.7000000000000001,0.7000000000000001,3,1
61,0,0.7000000000000001,0.7000000000000001,3,1
62,1,0.7000000000000001,0.7000000000000001,3,1
63,2,0.7000000000000001,0.7000000000000001,3,1
64,6,0.7000000000000001,0.7000000000000001,3,1
65,5,0.7000000000000001,0.7000000000000001,3,1
66,4,0.7000000000000001,0.7000000000000001,3,1
67,3,0.7000000000000001,0.7000000000000001,3,1
68,3,0.7000000000000001,0.7000000000000001,3,1
69,5,0.7000000000000001,0.7000000000000001,3,1
70,4,0.7000000000000001,0.7000000000000001,3,1
0,0,0.7000000000000001,0.7000000000000001,3,2
1,0,0.7000000000000001,0.7000000000000001,3,2
2,0,0.7000000000000001,0.7000000000000001,3,2
3,3,0.7000000000000001,0.7000000000000001,3,2
4,1,0.7000000000000001,0.7000000000000001,3,2
5,2,0.7000000000000001,0.7000000000000001,3,2
6,2,0.7000000000000001,0.7000000000000001,3,2
7,2,0.7000000000000001,0.7000000000000001,3,2
8,2,0.7000000000000001,0.7000000000000001,3,2
9,0,0.7000000000000001,0.7000000000000001,3,2
10,2,0.7000000000000001,0.7000000000000001,3,2
11,3,0.7000000000000001,0.7000000000000001,3,2
12,0,0.7000000000000001,0.7000000000000001,3,2
13,2,0.7000000000000001,0.7000000000000001,3,2
14,3,0.7000000000000001,0.7000000000000001,3,2
15,0,0.7000000000000001,0.7000000000000001,3,2
16,2,0.7000000000000001,0.7000000000000001,3,2
17,1,0.7000000000000001,0.7000000000000001,3,2
18,4,0.7000000000000001,0.7000000000000001,3,2
19,3,0.7000000000000001,0.7000000000000001,3,2
20,1,0.7000000000000001,0.7000000000000001,3,2
21,1,0.7000000000000001,0.7000000000000001,3,2
22,0,0.7000000000000001,0.7000000000000001,3,2
23,0,0.7000000000000001,0.7000000000000001,3,2
24,2,0.7000000000000001,0.7000000000000001,3,2
25,2,0.7000000000000001,0.7000000000000001,3,2
26,0,0.7000000000000001,0.7000000000000001,3,2
27,1,0.7000000000000001,0.7000000000000001,3,2
28,1,0.7000000000000001,0.7000000000000001,3,2
29,3,0.7000000000000001,0.7000000000000001,3,2
30,1,0.7000000000000001,0.7000000000000001,3,2
31,1,0.7000000000000001,0.7000000000000001,3,2
32,2,0.7000000000000001,0.7000000000000001,3,2
33,1,0.7000000000000001,0.7000000000000001,3,2
34,0,0.7000000000000001,0.7000000000000001,3,2
35,0,0.7000000000000001,0.7000000000000001,3,2
36,0,0.7000000000000001,0.7000000000000001,3,2
37,0,0.7000000000000001,0.7000000000000001,3,2
38,2,0.7000000000000001,0.7000000000000001,3,2
39,3,0.7000000000000001,0.7000000000000001,3,2
40,0,0.7000000000000001,0.7000000000000001,3,2
41,2,0.7000000000000001,0.7000000000000001,3,2
42,1,0.7000000000000001,0.7000000000000001,3,2
43,0,0.7000000000000001,0.7000000000000001,3,2
44,0,0.7000000000000001,0.7000000000000001,3,2
45,4,0.7000000000000001,0.7000000000000001,3,2
46,1,0.7000000000000001,0.7000000000000001,3,2
47,2,0.7000000000000001,0.7000000000000001,3,2
48,1,0.7000000000000001,0.7000000000000001,3,2
49,1,0.7000000000000001,0.7000000000000001,3,2
50,1,0.7000000000000001,0.7000000000000001,3,2
51,0,0.7000000000000001,0.7000000000000001,3,2
52,1,0.7000000000000001,0.7000000000000001,3,2
53,2,0.7000000000000001,0.7000000000000001,3,2
54,1,0.7000000000000001,0.7000000000000001,3,2
55,0,0.7000000000000001,0.7000000000000001,3,2
56,0,0.7000000000000001,0.7000000000000001,3,2
57,0,0.7000000000000001,0.7000000000000001,3,2
58,0,0.7000000000000001,0.7000000000000001,3,2
59,9,0.7000000000000001,0.7000000000000001,3,2
60,4,0.7000000000000001,0.7000000000000001,3,2
61,0,0.7000000000000001,0.7000000000000001,3,2
62,1,0.7000000000000001,0.7000000000000001,3,2
63,2,0.7000000000000001,0.7000000000000001,3,2
64,6,0.7000000000000001,0.7000000000000001,3,2
65,5,0.7000000000000001,0.7000000000000001,3,2
66,4,0.7000000000000001,0.7000000000000001,3,2
67,3,0.7000000000000001,0.7000000000000001,3,2
68,3,0.7000000000000001,0.7000000000000001,3,2
69,5,0.7000000000000001,0.7000000000000001,3,2
70,4,0.7000000000000001,0.7000000000000001,3,2
0,0,0.7000000000000001,0.7000000000000001,3,3
1,0,0.7000000000000001,0.7000000000000001,3,3
2,0,0.7000000000000001,0.7000000000000001,3,3
3,3,0.7000000000000001,0.7000000000000001,3,3
4,1,0.7000000000000001,0.7000000000000001,3,3
5,2,0.7000000000000001,0.7000000000000001,3,3
6,2,0.7000000000000001,0.7000000000000001,3,3
7,2,0.7000000000000001,0.7000000000000001,3,3
8,2,0.7000000000000001,0.7000000000000001,3,3
9,0,0.7000000000000001,0.7000000000000001,3,3
